user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_smurf_flag,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,crypto_wit_ip_ratio,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,if_score,hbos_score,lof_score,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15
969445,-0.05786668,0.2049886,-0.0045347936,0.004891987,-0.0005386201,-0.0236691,0.029276768,0.045546148,0.0007717361,0.04432836,0.00033221167,-0.029253514,0.13053027,0.016252747,-0.03151401,0.0066476325,-0.010010707,-0.012797617,0.24658804,0.054123554,0.003875194,-2.3643468e-05,0.00035045363,0.037389975,-0.13496768,-0.11050892,-0.010005144,-0.10368427,-0.05238982,-0.037840065,0.022231946,0.005299123,-0.038350917,-0.000926433,-0.002241061,0.0029486106,0.009597173,0.015439308,0.045683984,-0.033461194,0.16762957,0.7115145,-0.012148153,-0.25805584,-0.0017358111,0.06858579,-0.00084100774,-0.00046876573,0.01273885,-0.16335039,0.012434128,-0.13241975,0.17305766,0.06978354,0.00012202315,-0.0034080944,-0.0051350645,-0.10434336,-0.13009791,0.005388761,0.29688305,0.06048848,0.011995436,0.09521548,0.0147816,0.065661475,0.035029694,0.09201494,0.026913198,0.0075786016,-0.035172056,0.05700988,0.05274492,0.009473454,-0.074728206,0.12817547,0.07626098,0.01122259,0.06975423,-0.10553234,-0.017638953,0.0032918695
969559,-0.13848348,0.2355785,0.043254104,0.0031483867,-0.0005510424,0.015188718,0.058950145,-0.1935209,0.0016243232,-0.017933082,0.00016347111,-0.13568126,0.13764623,-0.04583557,0.10330353,-0.0052820877,0.0021405418,0.0015320517,-0.0260808,-0.052530304,0.0017769621,-3.0314512e-05,-0.00043767915,-0.027191272,0.059711803,0.044787075,-0.030222384,0.30118966,0.08187063,0.15861504,0.0034360557,0.008253643,0.004139655,-0.00093971647,-0.0019000971,-0.0024968318,0.015240045,0.056788497,0.057885345,-0.033174507,0.003439693,0.54649204,-0.0055488786,0.09225002,-0.0052762907,-0.010861562,-0.0011421193,-0.0005318393,-0.09732007,0.015821375,0.06096323,-0.006683034,0.059961736,-0.00097021053,9.004904e-05,-0.008157894,-0.005308844,0.14033113,0.08375342,-0.07709096,-0.18377106,-0.04955973,-0.011154947,-0.021570943,-0.036393415,0.031927425,-0.023049735,-0.060366962,-0.10761853,-0.008481439,0.0021754405,0.016447833,0.0015149374,-0.0231732,-0.014771929,-0.06417132,-0.015737435,-0.0073646884,-0.084076725,-0.01884268,0.0042053103,0.025741057
969962,0.06529446,0.21094511,-0.006176456,0.005160213,-0.00036306476,0.15080284,0.04501316,0.04394045,0.0022341511,-0.006004124,0.00036809652,-0.09414122,0.18728748,-0.03983434,0.068516746,-0.011720915,0.003965869,0.002955059,-0.026124446,0.03245771,0.0020879067,-1.3441967e-05,0.0001919806,-0.037822887,0.05208843,0.038989842,-0.004567897,0.3700541,0.07561872,0.16611396,0.00050400186,0.0060713,0.006911291,-0.0010451302,-0.0017562177,-0.0024536888,0.021403667,0.05577448,0.065783106,-0.043049306,0.116394535,0.5611085,-0.02385893,0.11805886,-0.0065748543,-0.012455771,-0.000515839,-0.00032221962,-0.010334551,-0.041357454,0.02638602,-0.0035355904,0.09315331,-0.05122473,6.776964e-05,-0.012734797,-0.004669296,-0.15415004,-0.15570332,-0.010783444,0.13182768,-0.031547025,-0.005401094,-0.040485438,-0.029245714,-0.039017774,-0.007963204,-0.04576628,0.015221446,0.005509304,0.019256933,-0.043718338,-0.021662094,0.020189939,-0.00037355736,0.005655974,-0.00914006,0.008556389,-0.012720641,0.008828157,0.0042801863,-0.07458345
970796,0.036048755,0.30209494,-0.0068118903,0.004597128,-0.00039768085,0.0025603527,0.06374671,0.084848925,0.0033089512,-0.0020420703,0.00017962304,0.1391497,0.19413239,0.006957223,0.10363762,-0.010650126,0.002187474,0.0010363137,-0.031784333,0.029685328,0.00088989426,-9.895841e-06,-0.00038482307,-0.050602876,0.046797432,0.03489687,0.021951893,0.5387904,0.09422457,0.097917244,0.00450165,0.006776643,-0.014538123,-0.0013785124,-0.0022253755,-0.0016283877,-0.03342064,-0.0734283,-0.12770477,-0.07952074,-0.06099859,-0.16170965,-0.02681933,-0.20882426,-0.009574354,-0.014139791,-0.0010344567,-0.0005930635,0.059784926,-0.03617711,0.08089659,0.0028669573,0.09951419,-0.037953615,6.776964e-05,-0.009585857,-0.0066374047,0.0514713,-0.030642724,-0.0500464,0.16595696,-0.035311837,0.0036711711,-0.043067425,-0.01053749,-0.029366575,-0.020982781,-0.052916367,-0.06282315,0.021510132,-0.003987739,0.049727786,0.057691228,-0.03125139,-0.01514879,0.003538385,-0.008286667,0.0014295799,0.061820354,-0.0026388771,-0.012167758,0.09893116
970897,0.0743572,0.20261353,-0.006305821,0.0032474776,-0.000316908,-0.05812435,0.05479545,0.09312014,0.0025948721,-0.005430544,0.0002563743,-0.114632495,0.18617755,-0.045105036,-0.12362361,-0.0028671795,0.002600419,0.0012560803,-0.026489878,0.002256997,-0.0011038661,-2.3643468e-05,-0.00036453997,-0.035802037,0.054423023,0.042427283,-0.023652658,0.3647531,0.074883826,0.17491412,0.0065627596,0.007860856,0.013908322,-0.0011492651,-0.0016089507,-0.0014597224,0.02817568,0.07082233,0.06946974,-0.03387537,0.12289301,0.6577006,-0.01393772,0.09944713,-0.008169622,-0.019893132,-0.0008838809,-0.00065045635,-0.038579293,0.024257688,-0.1485916,-0.009301958,0.10518841,-0.018460073,0.000114564784,-0.013127351,-0.003997108,0.1580647,0.097526625,-0.032445796,0.13347372,-0.020710021,-0.0068441294,-0.025168004,0.0026610827,-0.04504306,-0.014523272,-0.06372601,0.0002387759,-0.0072894385,0.011037868,-0.01483251,-0.02016916,-0.013439274,-0.08631692,-0.003501853,-0.02395607,-0.05589035,-0.016741147,0.011667261,0.00536171,0.038057394
971128,-0.06620976,0.2642913,-0.0040743235,0.006761389,-0.000145412,-0.28302857,0.051893644,0.07381746,0.0024438868,-0.0132507,0.00022367875,-0.024006188,0.039573647,0.017455073,-0.013530165,0.0039313473,0.00913806,0.0013595482,0.356217,0.15183993,0.091693014,-2.3643468e-05,0.0052007716,-0.04041388,0.13071007,0.106201686,-0.008348958,-0.022026146,-0.03545882,-0.011793329,-0.005769791,0.00906816,0.09682255,-0.0008832664,-0.0018158425,0.0044889404,0.02304819,0.031757392,0.040678896,-0.029395364,0.14447485,0.97217363,-0.025058888,0.08594042,-0.0020818354,-0.025934968,-0.0007435518,-0.0003263884,-0.03727976,0.04260021,0.11078246,-0.007687718,-0.015627796,-0.026662739,0.00011572504,0.012274485,-0.00342579,-0.10854761,0.011571179,0.3144429,0.1847436,0.048358425,-0.0064970534,0.02647481,0.00045942626,0.08696012,-0.029697359,-0.012936849,-0.087115675,-0.036475446,0.0015420148,0.034656174,0.0808897,-0.005376765,0.0008471524,-0.0021025497,0.013830194,-0.05062439,0.084624775,-0.037940834,0.008060849,0.0039531826
971494,-0.050759602,0.1817204,-0.0038769725,0.0054928353,-0.0001945499,-0.04493698,0.058348525,-0.04629484,0.0015233081,-0.0038129517,0.00029958895,0.05089677,0.27040905,-0.041626494,-0.0010176759,-0.009484586,0.002524446,0.0020908173,-0.033517625,0.11242299,-0.0018155043,0.0011420534,-0.0003152631,-0.02927227,0.059657265,0.042958975,0.005905415,0.51710355,0.09111661,0.1954461,0.003690961,0.0065065096,0.004262354,-0.0010468756,-0.0016400593,-0.0016887499,0.017291661,0.06646663,0.053021662,-0.04680532,0.093881235,0.49909985,-0.022713404,0.09875113,-0.005503167,-0.013187001,-0.0009078386,-0.00055507396,0.02166982,0.02711409,0.038157407,-0.004409413,0.062444914,-0.016377801,7.280478e-05,-0.010970649,-0.004169535,0.12996161,0.09330454,-0.0549772,0.16636357,-0.022934357,2.5199955e-05,0.020931019,-0.02023766,-0.1235274,-0.010513151,-0.041721042,0.01546633,-0.008507936,0.011993905,-0.04285415,-0.023109319,-0.009623318,-0.005398968,0.017518513,-0.026692802,0.00890984,0.010376129,0.012946063,-0.0043257615,-0.0634735
972013,0.045613226,0.19075462,-0.005621564,0.0047814953,-0.0004192448,0.017912256,0.049453653,0.0640701,0.0021890278,0.0020972171,0.0003134559,0.17156836,0.27029505,-0.006042476,0.061828565,0.0005163358,0.003943524,0.0023864643,-0.032377407,0.15095411,0.0043673804,-1.3441967e-05,-0.00035643575,-0.03405468,0.048179384,0.03672275,0.018489653,0.53071386,0.099041596,0.19225368,0.0035504573,0.0052714925,-0.019609611,-0.0008270864,-0.0015159337,-0.0014930819,0.015323253,0.06589878,0.04729533,-0.043221794,0.11042264,0.49926084,-0.00038487848,0.08589154,-0.005070608,-0.014210085,-0.0010301617,-0.00033975928,0.08849898,0.024824176,0.018288767,-0.00027290947,0.07276685,0.0037618596,9.004904e-05,-0.005467107,-0.0039755306,0.18509848,0.11807209,-0.05160593,0.15677954,-0.01808899,-0.00468963,0.016273146,0.0011892808,-0.03876571,-0.017507719,-0.04861655,-0.07771515,-0.02154453,0.015709424,0.0067391563,0.04493462,-0.024127936,0.040260866,-0.0036239938,-0.050320115,-0.028506141,-0.0043270453,-0.039019965,-0.011862637,-0.098168716
972328,0.0027563185,0.39112607,-0.012334088,0.004657975,-0.00058595894,-0.006408773,-0.29700413,-0.057157468,0.0023796193,-0.026742073,-0.013953369,-0.103928395,0.0626487,0.010608437,0.07651187,-0.018467229,0.0019088417,0.0007041311,-0.02607786,-0.080157384,0.002777832,-1.8030592e-05,-0.0004470289,-0.044595502,0.059901893,0.043432355,-0.024897994,0.15272415,0.114582986,0.07975856,0.0043834024,0.0057072304,0.0142319575,-0.0014833607,-0.0018488247,-0.0019265481,-0.003226163,-0.03508949,-0.073153436,0.69919527,-0.05258512,-0.14391269,-0.03895016,0.075700976,-0.013923097,-0.014474788,-0.001219192,-0.00065323454,-0.06624857,0.0246149,0.1401673,-0.002796042,0.093360096,-0.053424682,-0.009686802,-0.0046878783,-0.005305413,-0.0021417493,0.06179767,-0.06261191,-0.2797487,-0.040123157,-0.017977584,-0.0077061304,-0.0034884464,0.023392433,-0.01594984,-0.01351981,-0.08572649,-0.037411172,-0.020762613,-0.023052353,0.016085625,0.02364671,-0.073024094,-0.003486138,-0.035807095,-0.055681292,0.08659492,-0.051544886,-0.02359692,-0.016772771
975596,0.07066969,0.23106785,0.034602784,0.0038952373,-0.00055132294,-0.056370996,0.059054084,0.033825103,0.002196637,-0.003707593,0.0003217237,0.043385495,0.26028168,-0.033038665,0.09009326,-0.004062495,0.0033728539,0.002334257,-0.023013864,0.10700162,0.00388539,-1.3441967e-05,-0.0005300742,-0.034874484,0.055562314,0.041442856,0.005461709,0.53199697,0.094254054,0.21215753,0.0072726333,0.009558048,0.013519267,-0.0010640478,-0.0016373256,-0.001373261,0.015465135,0.05881536,0.050727285,-0.043547623,0.10215616,0.55658394,-0.023014452,0.09086625,-0.0066847396,-0.01645684,-0.0009667407,-0.0005421811,0.019604998,0.03429007,-0.24050769,-0.0057747504,0.09515947,-0.023176795,9.004904e-05,-0.0087110335,-0.0032841903,0.18471599,0.12860231,-0.07744061,0.05912642,-0.0199679,-0.0038270392,0.017570036,-0.02147452,0.012350573,-0.0048546176,-0.04434769,-0.008508713,-0.011310341,0.009050407,-0.011934945,-0.014834176,-0.0073739504,-0.027357373,-0.0019086906,0.01571994,0.00963908,-0.052211072,-0.022165308,-0.0015513236,0.045717463
977588,-0.0662238,0.21544707,-0.0065315687,0.0032863957,-0.0002096026,-0.055410232,0.05487342,0.11513806,0.002692925,-0.018344305,0.00017523677,-0.08450691,0.12562637,0.051079467,-0.007254838,0.00375476,0.003161266,0.0013090067,-0.026415683,-0.045767315,-0.003907228,-2.3643468e-05,-0.0011917123,-0.040550113,0.064094074,0.04720044,-0.010004304,0.24147421,0.076961644,0.07683853,0.004017999,0.0062506082,0.0101295,-0.0009288864,-0.0017238889,-0.0016316733,0.025115985,0.05552064,0.06518791,-0.03625763,0.12836064,0.683411,-0.026627997,0.09438356,-0.008917248,-0.014822758,-0.0005338859,-0.00062719465,0.001301841,-0.029206801,0.021861263,-0.0075690164,0.08347489,-0.0343988,7.283293e-05,-0.012428944,-0.004717136,-0.023676282,-0.039570518,-0.031076688,0.18033603,-0.02787886,-0.0022341087,-0.13083445,-0.015687658,-0.12895054,-0.025894424,-0.081257716,-0.009559929,-0.020921102,0.009925488,-0.015004165,-0.014335966,-0.011472797,-0.07388078,-0.02113335,-0.04801008,-0.056983225,-0.034892485,-0.032051634,-0.0009068831,0.0068863253
977611,0.019837817,0.342313,-0.0047247075,0.005303397,-0.00022514297,0.05038249,0.048227396,0.13474455,0.002104091,-0.015512388,0.00014635519,-0.056429796,-0.091352165,-0.028423645,-0.072040804,-0.011976033,0.00087178685,0.0011719048,-0.04961001,-0.09122158,-0.026587015,-2.3643468e-05,-0.0018495496,-0.039361387,0.051441994,0.039481256,-0.013643644,-0.11431757,0.08748032,0.054612633,0.004719744,0.0042953007,-0.0037096178,-0.0008779873,-0.0015494219,-0.002178742,0.02700351,0.045380898,0.05318717,-0.03494464,0.11180823,0.5438284,-0.01659779,0.11148535,-0.008804774,-0.023267735,-0.0009058442,-0.0003969738,-0.07572052,0.02460905,0.09887788,-0.007292355,0.088608555,-0.036542974,7.021932e-05,-0.025721962,-0.0040448727,0.11664153,0.042180248,0.23786989,0.22167465,-0.013166027,-0.009312088,-0.098033726,0.041013632,-0.048369225,-0.01239484,-0.017522268,-0.005087772,0.029026771,-0.10632915,-0.039214145,-0.0063195936,-0.011508519,0.0061787614,0.046462357,-0.028099857,-0.002359895,-0.04356964,-0.0043183034,-0.010987649,0.012940598
978582,0.066741064,0.4592872,-0.0060560377,0.0048626857,-0.00045035128,-0.017032135,0.06116387,0.11082651,0.0031178934,-0.017474625,-0.00013435855,-0.05055266,-0.09616197,0.028376268,0.07911712,0.0075974353,0.00032310252,0.00067441794,-0.04289229,-0.0905834,-0.015844822,-1.3441967e-05,-0.0011922136,-0.06482303,0.054739732,0.040411003,-0.018838387,-0.13465337,0.06810532,0.112862006,0.0025327732,0.005834513,0.0076231183,-0.0013757076,-0.0016789791,-0.002369982,-0.007063757,-0.008684219,-0.07435081,-0.07267054,-0.07047856,-0.23954761,-0.03397579,0.0804854,-0.01795944,-0.026166111,-0.0010178366,-0.0005590598,-0.0407022,0.020780778,0.102561794,-0.0022272244,0.13176937,0.0096624475,9.270293e-05,-0.012210403,-0.004445054,0.14916487,0.06754692,0.21472852,0.17903519,-0.03945421,-0.007115011,-0.09981915,0.035883892,-0.022369958,0.041420992,0.02835538,0.024514917,-0.009966586,0.01669587,-0.009168996,0.009476461,0.032833297,-0.0124227,-0.012150522,-0.0051950873,-0.05450619,-0.013995482,-0.04774442,-0.006020493,-0.018434763
978946,-0.028506797,0.27800435,-0.005417851,0.0046292394,-0.00021831889,0.01799147,0.055939045,-0.08550155,0.0026651376,-0.021820487,8.777648e-05,-0.06113188,0.019401245,0.06450053,-0.014692163,0.013608493,0.0041438793,0.0018396099,0.0045347074,-0.077435546,0.0044521936,-2.3643468e-05,0.0029643206,0.026985079,0.022119885,-0.07473952,-0.01589002,-0.08045389,0.08658728,0.09358108,0.017512694,0.003959375,-0.042697698,-0.0008023063,-0.0017565513,-0.0013654814,0.027863974,0.04311768,0.056905653,-0.037018232,0.16362363,0.72693247,-0.019531699,0.106615156,-0.0045332564,0.041614547,-0.00034082527,-0.00039637843,0.008534287,0.0067976345,0.012483576,0.07896063,0.08180336,0.0029559694,7.280478e-05,-0.01160404,-0.005096833,0.038802914,-0.0055951206,0.17656639,0.22722922,-0.045753594,-0.006070864,-0.019629413,-0.035641894,-0.118549414,-0.021755971,-0.081151575,-0.008899468,0.001613553,0.012485813,-0.014809603,-0.016927082,-0.017060334,-0.07781483,-0.014358075,0.01191324,-0.041526116,-0.030279713,-0.022480184,0.00805149,0.023662899
979075,0.10116088,0.21717058,-0.004417625,0.004786895,-0.00028497746,0.17428215,0.04917162,-0.006316005,0.003117223,-0.02232153,0.0002351522,-0.04817434,0.023163097,0.050762888,0.060864773,0.005409924,0.0010712851,0.002329892,-0.03417742,-0.07371461,-0.003090341,-1.3441967e-05,0.0029659646,0.021818252,0.032263264,0.01671803,-0.011016277,-0.10866165,0.0967162,0.14461364,0.003376606,0.0043698545,-0.046594065,-0.00090261915,-0.0012809061,-0.0015071619,0.027547898,0.040574156,0.058206696,-0.037267413,0.13152094,0.6177711,-0.016832381,0.10474644,-0.004552043,0.09533972,-0.00038857403,-0.0003327797,-0.009471938,0.029926458,0.0725227,0.08035343,0.09882397,0.01796597,4.7794085e-05,-0.009930709,-0.0036201524,0.07977688,-0.010380665,-0.0022655122,0.28108716,-0.032843806,-0.008210102,-0.029426556,-0.030258138,-0.07277888,-0.008310187,-0.059315443,0.0036779435,0.0037392362,0.020732319,-0.018090922,-0.018368626,0.009579567,-0.07559488,-0.043327827,0.011818251,0.0065767746,-0.05897817,-0.021213837,-0.004899212,0.0044706417
979238,0.10137002,0.30785728,-0.007339163,0.0041605793,-0.00034256495,-0.045723617,0.037350655,0.09581091,0.0029202611,-0.027824776,-4.1853025e-05,-0.037836667,-0.117896,-0.025623206,-0.03837548,-0.0018595314,7.623923e-06,-0.00015707572,-0.049244843,-0.18668577,-0.031662118,-2.3643468e-05,0.0031423778,0.060179472,0.009521681,0.008333386,-0.014761179,-0.21121946,-0.08937626,-0.06254576,0.002789106,0.0061301044,-0.021756416,-0.0007425718,-0.0014198227,-0.0036139602,-0.15075985,-0.14975254,-0.0035893857,0.15662552,-0.06224315,-0.24060665,-0.014833983,-0.25827172,-0.013869644,0.10775926,-0.00032519564,-0.00038238734,-0.04161995,0.020685716,-0.20966554,0.079671666,0.07661433,-0.009896202,7.37692e-05,-0.04039826,-0.00380845,-0.0015955172,-0.038217075,0.26194558,0.3066188,-0.054919474,-0.007379624,-0.056290526,0.008375012,-0.21132039,-0.015689757,-0.05473165,-0.01257548,-0.029341297,0.012317193,-0.03829228,-0.008174011,0.010597266,-0.024690798,-0.15240334,-0.06381411,-0.016375044,-0.02162345,-0.033018887,0.021840526,0.008609253
983813,0.027408963,0.24350768,-0.0028177497,0.0073820506,-0.0001989061,0.11871357,0.05850948,0.1209294,0.0028122403,-0.015146415,0.00023186533,-0.026014412,-0.018537432,-0.012619976,-0.02417299,-0.003941006,0.0012356288,-0.00044560718,-0.04581261,0.06223997,-0.022760896,-2.3643468e-05,-0.0022378934,0.059470158,-0.043314114,-0.08673925,-0.015789898,-0.11963327,0.01829841,-0.051674396,0.021552864,0.009240891,-0.03484096,-0.000996255,-0.0018808702,-0.002970019,0.018350845,0.034106392,0.04026646,-0.013013677,-0.053353615,-0.20668972,-0.013555328,0.0760335,-0.0001232139,0.07341387,-0.0006473627,-0.0005534651,-0.054699697,0.015707457,0.036310446,0.011268072,-0.053307377,0.053744018,-0.010511539,-0.021203518,-0.0058461516,0.07180487,0.008598155,0.19041169,0.17610459,0.027131252,-0.0022519126,0.01418724,-0.012907034,-0.039131712,-0.0032309615,-0.004616739,-0.0064604958,0.016729336,0.02804488,-0.016282784,0.0841361,-0.01167095,0.042017937,-0.06468479,-0.015148964,-0.021177372,-0.027552763,0.053294603,0.02322407,-0.007914754
985103,-0.121603176,0.07926968,-0.0061846045,0.0052377926,-0.0003896618,0.15290914,0.04798221,-0.032423954,0.001531714,-0.006840534,0.00024315796,0.14285165,0.24014485,-0.032859642,0.05408398,-0.016058436,0.0027320639,0.004295801,-0.03261805,0.092624,0.002758709,-1.3441967e-05,-0.00033605483,-0.0391507,0.044644225,0.03510384,0.01654467,0.49880067,0.09428652,-0.115974866,0.002566311,0.0054946537,-0.0014593295,-0.00089520245,-0.0015480418,-0.001545161,0.01714534,0.058139205,0.06252737,-0.044430804,0.09574884,0.50913125,-0.029706087,0.08275681,-0.0061690155,-0.011929884,-0.0005787049,-0.0003360615,0.08867303,-0.015515542,0.033531092,-0.00022729296,0.048426196,-0.016920676,4.7794085e-05,-0.012351737,-0.004879927,0.050326504,-0.002386768,-0.06783093,0.12347182,-0.025210144,0.004059624,0.020381488,-0.023603609,-0.13255687,-0.012558391,-0.039055817,0.018711897,-0.0034867676,0.011128698,-0.045569632,-0.037707835,0.011706087,-0.010773754,-0.009795662,-0.03171172,0.0067720213,-0.015711287,-0.049778447,-0.01523603,-0.010933662
986187,-0.13027883,0.039924566,-0.0038919142,0.0056372,-0.00041796046,0.12953503,0.039681517,-0.013547704,0.0009283615,0.0072902003,0.0002614071,0.12940498,0.21559156,0.012198623,0.053703945,0.005859427,-0.06356165,-0.071513,-0.0028442566,0.011699122,-0.009361485,-1.3441967e-05,0.00027892692,0.017279543,0.0034599581,-0.06352801,-0.005710762,0.35952932,0.083547324,0.17980205,0.013419387,0.002512264,-0.04834978,-0.0010733366,-0.002212863,-0.0013181963,0.0134497145,0.051575202,0.06198297,-0.04193186,0.10325473,0.5150715,-0.02046598,0.09942726,-0.003274975,0.048084177,-0.0006120584,-0.0002799475,0.081393555,-0.028403817,0.016374778,0.0036888947,0.07929423,0.003843436,8.978562e-05,-0.0030579537,0.015324001,0.0771513,-0.004110509,-0.033143234,0.19549787,-0.040770657,0.0042949915,0.049599685,0.0062913797,0.031984877,-0.006268271,-0.02553297,0.02253152,-0.009065903,0.0009796222,-0.01468626,0.028394746,-0.001946089,-0.017044801,-0.06852818,-0.02508291,-0.015563799,0.066254914,-0.019036429,-0.013412717,-0.0057566846
989100,-0.024267433,0.4520403,-0.012629497,0.004445437,-0.00036135086,-0.0196178,0.053410307,0.06810845,0.0024232941,-0.003775624,1.43783e-05,0.055032965,0.14605719,0.02103346,0.1021818,-0.014262093,0.0014139162,4.8082147e-05,-0.027769722,-0.060949933,0.0037482097,-1.8030592e-05,-0.0003152592,-0.05608218,0.051524792,0.0356258,0.014533995,0.4088055,0.07170483,0.20725676,0.004818375,0.006331027,0.018542686,-0.0012299403,-0.0021031043,-0.002654097,-0.021122547,-0.012664213,-0.0820627,0.43911314,-0.053080115,-0.12999189,-0.030242223,0.1051235,-0.011156827,-0.011483638,-0.0011270966,-0.00030177517,0.012593766,0.029873645,-0.4516133,-0.0041095326,0.06331857,-0.013574648,9.004904e-05,-0.008495265,-0.0053209253,0.18764268,0.1366445,-0.06892905,-0.38215378,0.022183537,-0.013426356,0.007994415,-0.018214973,0.017162062,-0.008501887,-0.017402016,-0.047010675,-0.047349736,-0.009246189,-0.044502154,0.020132173,-0.009000359,-0.04938589,0.016889138,-0.055455983,-0.0097444905,0.043777525,-0.08578646,-0.027871044,-0.04516288
989898,0.012772788,0.34101218,-0.011132034,0.004027878,-0.0003884342,0.13632256,0.05761228,-0.0460156,0.00285998,0.005193574,8.774342e-05,0.17400934,0.29015696,-0.015843557,-0.05624212,-0.00847386,0.001312422,0.0026880526,-0.025908044,0.13427226,0.010956858,0.0016939078,-0.0003870761,-0.038666606,0.055084582,0.041502856,0.038802594,0.7198134,0.13298127,0.10825619,0.0035147094,0.007010472,0.015938152,-0.0014388578,-0.001971792,-0.001296846,0.003090597,-0.022195293,-0.06743804,0.19494821,-0.036099114,-0.08630923,-0.03755907,0.114969015,-0.010149482,-0.008626434,-0.0013796515,-0.00040690316,0.11530184,0.046330564,-0.017863382,7.148682e-05,0.0778596,-0.024180686,0.000114564784,0.002437739,-0.0062479307,0.2087911,0.1775475,-0.03284908,-0.2770569,-0.012086802,-0.009732301,0.028432636,-0.006277157,-0.028055025,-0.022071125,-0.058863387,-0.061318934,0.029318333,-0.003316608,0.06674549,0.0106345285,-0.010615272,0.013895337,0.018063733,0.04311446,-0.029421708,0.09368861,0.040339928,-0.023211028,-0.07832656
990005,-0.02197049,0.11377115,-0.0034026073,0.0056530316,-0.0002223085,-0.024858559,0.052670706,-0.011751709,0.0017416461,-0.009590891,0.00025190896,0.048498224,0.22537713,-0.035655737,0.057697188,-0.008621908,0.0036959655,0.0015706596,-0.030163797,0.11359237,-0.002714526,-1.3441967e-05,-0.001110719,0.013754364,-0.0009526807,-0.010776955,-0.0054812236,0.4664029,-0.05227304,-0.0062124655,0.00065269624,0.002905564,-0.04121559,-0.0010068106,-0.002077288,-0.001856877,0.0067882035,0.050015587,0.055502903,-0.044451404,0.0884269,0.5303736,-0.018190904,-0.13532558,-0.0024687534,-0.014322423,-0.0008422042,-0.0005250013,0.015796054,-0.018502062,0.029683292,-8.482931e-05,-0.069009386,-0.0016219127,9.004904e-05,-0.016448786,-0.006400332,0.042809866,-0.004428167,0.05014968,0.12048546,0.004157218,0.008148603,0.02038835,-0.025417494,0.048803005,-0.008233477,-0.035863414,0.025728097,-0.000696511,0.0063019693,-0.029627673,-0.04929434,-0.008072607,0.017607482,0.013812931,-0.033856414,0.0010856905,-0.0056659337,-0.012352071,-0.0049388898,-0.009177954
994251,-0.0040876763,0.16571003,-0.0066047944,0.0037094923,-0.00034617132,-0.05040763,0.05458642,0.06721676,0.0017391574,0.048418645,0.00029163173,-0.089161396,0.14155029,-0.008658138,0.10104422,-0.0050511383,0.0029749658,0.0016614837,-0.025310943,-0.013700683,-0.00053099066,-1.3441967e-05,-0.00040059473,-0.03900901,0.057859804,0.044395294,-0.022197185,0.3014211,0.08091376,0.14240953,0.0026507038,0.005279766,-0.03400095,-0.0009973809,-0.0018021208,-0.0018446296,0.026323996,0.05471699,0.07060459,-0.041339245,0.11719232,0.6115432,-0.023828031,0.10886124,-0.009004505,-0.013432005,-0.00092017214,-0.00052389794,0.0026436024,-0.0061414144,0.09820745,-0.0056406436,0.07332488,-0.0057760053,4.7530666e-05,-0.012688436,-0.0046313517,0.03725779,-0.08470112,-0.06475147,0.12812492,-0.022637574,-0.0062472643,-0.045477718,0.01141252,-0.102488965,-0.018578613,-0.07261248,-0.0057361946,0.0043024216,0.0019772104,-0.023177847,-0.1290849,-0.031649552,-0.04236417,0.03489589,-0.024221065,0.012125018,0.0078087235,-0.0011764028,-0.036868405,0.00873408
